"formula","A","B1","B2","X","tolerance_factor","irA","rsA","rpA","rdA","XcA","eaA","ipA","hoalA","lualA","irB1","rsB1","rpB1","rdB1","XcB1","eaB1","ipB1","hoalB1","lualB1","irB2","rsB2","rpB2","rdB2","XcB2","eaB2","ipB2","hoalB2","lualB2","irX","rsX","rpX","rdX","XcX","eaX","ipX","hoalX","lualX" 
"Na2AuVI6","Na","Au","V","I","0.7920478453852434","1.39","1.713","0.278","0.0","0.93","52.8","5.13908","4","5","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.64","1.453","0.416","0.427","1.63","50.6","29.311","7","8","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Na2AuVBr6","Na","Au","V","Br","0.798923344679573","1.39","1.713","0.278","0.0","0.93","52.8","5.13908","4","5","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.64","1.453","0.416","0.427","1.63","50.6","29.311","7","8","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Na2AuYF6","Na","Au","Y","F","0.780255758550673","1.39","1.713","0.278","0.0","0.93","52.8","5.13908","4","5","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.9","1.693","0.646","0.865","1.22","29.6","20.52","10","11","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Na2AuYCl6","Na","Au","Y","Cl","0.7683333445830057","1.39","1.713","0.278","0.0","0.93","52.8","5.13908","4","5","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.9","1.693","0.646","0.865","1.22","29.6","20.52","10","11","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Na2AuYI6","Na","Au","Y","I","0.7611734166295968","1.39","1.713","0.278","0.0","0.93","52.8","5.13908","4","5","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.9","1.693","0.646","0.865","1.22","29.6","20.52","10","11","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Na2AuYBr6","Na","Au","Y","Br","0.765365982867507","1.39","1.713","0.278","0.0","0.93","52.8","5.13908","4","5","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.9","1.693","0.646","0.865","1.22","29.6","20.52","10","11","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Na2CaAgF6","Na","Ca","Ag","F","0.809823345190488","1.39","1.713","0.278","0.0","0.93","52.8","5.13908","4","5","1.34","1.69","0.539","0.0","1.0","2.37","6.11316","6","7","0.75","1.286","0.462","0.536","1.93","125.6","34.83","10","11","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Na2CaAgCl6","Na","Ca","Ag","Cl","0.7925540104367609","1.39","1.713","0.278","0.0","0.93","52.8","5.13908","4","5","1.34","1.69","0.539","0.0","1.0","2.37","6.11316","6","7","0.75","1.286","0.462","0.536","1.93","125.6","34.83","10","11","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Na2CaAgI6","Na","Ca","Ag","I","0.7822845437472127","1.39","1.713","0.278","0.0","0.93","52.8","5.13908","4","5","1.34","1.69","0.539","0.0","1.0","2.37","6.11316","6","7","0.75","1.286","0.462","0.536","1.93","125.6","34.83","10","11","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Na2CaAgBr6","Na","Ca","Ag","Br","0.7882887577287633","1.39","1.713","0.278","0.0","0.93","52.8","5.13908","4","5","1.34","1.69","0.539","0.0","1.0","2.37","6.11316","6","7","0.75","1.286","0.462","0.536","1.93","125.6","34.83","10","11","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Na2CaAlF6","Na","Ca","Al","F","0.8482162931984163","1.39","1.713","0.278","0.0","0.93","52.8","5.13908","4","5","1.34","1.69","0.539","0.0","1.0","2.37","6.11316","6","7","0.535","1.044","1.312","0.0","1.61","42.5","28.44765","5","6","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Na2CaAlCl6","Na","Ca","Al","Cl","0.8235638579788724","1.39","1.713","0.278","0.0","0.93","52.8","5.13908","4","5","1.34","1.69","0.539","0.0","1.0","2.37","6.11316","6","7","0.535","1.044","1.312","0.0","1.61","42.5","28.44765","5","6","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Na2CaAlI6","Na","Ca","Al","I","0.8090879185528942","1.39","1.713","0.278","0.0","0.93","52.8","5.13908","4","5","1.34","1.69","0.539","0.0","1.0","2.37","6.11316","6","7","0.535","1.044","1.312","0.0","1.61","42.5","28.44765","5","6","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Na2CaAlBr6","Na","Ca","Al","Br","0.8175350188006674","1.39","1.713","0.278","0.0","0.93","52.8","5.13908","4","5","1.34","1.69","0.539","0.0","1.0","2.37","6.11316","6","7","0.535","1.044","1.312","0.0","1.61","42.5","28.44765","5","6","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Na2CaAsF6","Na","Ca","As","F","0.8398822903176458","1.39","1.713","0.278","0.0","0.93","52.8","5.13908","4","5","1.34","1.69","0.539","0.0","1.0","2.37","6.11316","6","7","0.58","0.826","1.001","0.247","2.18","78.0","28.351","8","9","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Na2CaAsCl6","Na","Ca","As","Cl","0.8168742598544952","1.39","1.713","0.278","0.0","0.93","52.8","5.13908","4","5","1.34","1.69","0.539","0.0","1.0","2.37","6.11316","6","7","0.58","0.826","1.001","0.247","2.18","78.0","28.351","8","9","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Na2CaAsI6","Na","Ca","As","I","0.803327007740413","1.39","1.713","0.278","0.0","0.93","52.8","5.13908","4","5","1.34","1.69","0.539","0.0","1.0","2.37","6.11316","6","7","0.58","0.826","1.001","0.247","2.18","78.0","28.351","8","9","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Na2CaAsBr6","Na","Ca","As","Br","0.8112355195119637","1.39","1.713","0.278","0.0","0.93","52.8","5.13908","4","5","1.34","1.69","0.539","0.0","1.0","2.37","6.11316","6","7","0.58","0.826","1.001","0.247","2.18","78.0","28.351","8","9","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Na2CaBiF6","Na","Ca","Bi","F","0.9616652224137044","1.39","1.713","0.278","0.0","0.93","52.8","5.13908","4","5","1.34","1.69","0.539","0.0","1.0","2.37","6.11316","6","7","0.0","0.963","1.295","0.542","2.02","91.2","25.559","15","16","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Na2CaBiCl6","Na","Ca","Bi","Cl","0.9123958466923194","1.39","1.713","0.278","0.0","0.93","52.8","5.13908","4","5","1.34","1.69","0.539","0.0","1.0","2.37","6.11316","6","7","0.0","0.963","1.295","0.542","2.02","91.2","25.559","15","16","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Na2CaBiI6","Na","Ca","Bi","I","0.8844994231566918","1.39","1.713","0.278","0.0","0.93","52.8","5.13908","4","5","1.34","1.69","0.539","0.0","1.0","2.37","6.11316","6","7","0.0","0.963","1.295","0.542","2.02","91.2","25.559","15","16","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Na2CaBiBr6","Na","Ca","Bi","Br","0.9006873448573893","1.39","1.713","0.278","0.0","0.93","52.8","5.13908","4","5","1.34","1.69","0.539","0.0","1.0","2.37","6.11316","6","7","0.0","0.963","1.295","0.542","2.02","91.2","25.559","15","16","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Na2CaBF6","Na","Ca","B","F","0.9008573512072172","1.39","1.713","0.278","0.0","0.93","52.8","5.13908","4","5","1.34","1.69","0.539","0.0","1.0","2.37","6.11316","6","7","0.27","0.769","0.776","0.0","2.04","26.7","37.93064","3","4","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Na2CaBCl6","Na","Ca","B","Cl","0.8652931930389873","1.39","1.713","0.278","0.0","0.93","52.8","5.13908","4","5","1.34","1.69","0.539","0.0","1.0","2.37","6.11316","6","7","0.27","0.769","0.776","0.0","2.04","26.7","37.93064","3","4","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Na2CaBI6","Na","Ca","B","I","0.8447631761929134","1.39","1.713","0.278","0.0","0.93","52.8","5.13908","4","5","1.34","1.69","0.539","0.0","1.0","2.37","6.11316","6","7","0.27","0.769","0.776","0.0","2.04","26.7","37.93064","3","4","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Na2CaBBr6","Na","Ca","B","Br","0.8567116517088368","1.39","1.713","0.278","0.0","0.93","52.8","5.13908","4","5","1.34","1.69","0.539","0.0","1.0","2.37","6.11316","6","7","0.27","0.769","0.776","0.0","2.04","26.7","37.93064","3","4","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Na2CaCoF6","Na","Ca","Co","F","0.8463500307271328","1.39","1.713","0.278","0.0","0.93","52.8","5.13908","4","5","1.34","1.69","0.539","0.0","1.0","2.37","6.11316","6","7","0.545","1.181","0.355","0.0","1.88","118.4","33.5","7","8","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Na2CaCoCl6","Na","Ca","Co","Cl","0.8220678291723712","1.39","1.713","0.278","0.0","0.93","52.8","5.13908","4","5","1.34","1.69","0.539","0.0","1.0","2.37","6.11316","6","7","0.545","1.181","0.355","0.0","1.88","118.4","33.5","7","8","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Na2CaCoI6","Na","Ca","Co","I","0.8078005869402403","1.39","1.713","0.278","0.0","0.93","52.8","5.13908","4","5","1.34","1.69","0.539","0.0","1.0","2.37","6.11316","6","7","0.545","1.181","0.355","0.0","1.88","118.4","33.5","7","8","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Na2CaCoBr6","Na","Ca","Co","Br","0.8161266897415793","1.39","1.713","0.278","0.0","0.93","52.8","5.13908","4","5","1.34","1.69","0.539","0.0","1.0","2.37","6.11316","6","7","0.545","1.181","0.355","0.0","1.88","118.4","33.5","7","8","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Na2CaCrF6","Na","Ca","Cr","F","0.8335126521462227","1.39","1.713","0.278","0.0","0.93","52.8","5.13908","4","5","1.34","1.69","0.539","0.0","1.0","2.37","6.11316","6","7","0.615","1.453","0.416","0.0","1.66","64.3","30.96","7","8","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Na2CaCrCl6","Na","Ca","Cr","Cl","0.8117459012724492","1.39","1.713","0.278","0.0","0.93","52.8","5.13908","4","5","1.34","1.69","0.539","0.0","1.0","2.37","6.11316","6","7","0.615","1.453","0.416","0.0","1.66","64.3","30.96","7","8","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Na2CaCrI6","Na","Ca","Cr","I","0.7989027047866893","1.39","1.713","0.278","0.0","0.93","52.8","5.13908","4","5","1.34","1.69","0.539","0.0","1.0","2.37","6.11316","6","7","0.615","1.453","0.416","0.0","1.66","64.3","30.96","7","8","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Na2CaCrBr6","Na","Ca","Cr","Br","0.8064026270552965","1.39","1.713","0.278","0.0","0.93","52.8","5.13908","4","5","1.34","1.69","0.539","0.0","1.0","2.37","6.11316","6","7","0.615","1.453","0.416","0.0","1.66","64.3","30.96","7","8","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Na2CaCuF6","Na","Ca","Cu","F","0.8472821342852023","1.39","1.713","0.278","0.0","0.93","52.8","5.13908","4","5","1.34","1.69","0.539","0.0","1.0","2.37","6.11316","6","7","0.54","1.191","0.325","0.312","1.9","118.4","36.841","7","8","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Na2CaCuCl6","Na","Ca","Cu","Cl","0.822815163562528","1.39","1.713","0.278","0.0","0.93","52.8","5.13908","4","5","1.34","1.69","0.539","0.0","1.0","2.37","6.11316","6","7","0.54","1.191","0.325","0.312","1.9","118.4","36.841","7","8","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Na2CaCuI6","Na","Ca","Cu","I","0.8084437402737915","1.39","1.713","0.278","0.0","0.93","52.8","5.13908","4","5","1.34","1.69","0.539","0.0","1.0","2.37","6.11316","6","7","0.54","1.191","0.325","0.312","1.9","118.4","36.841","7","8","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Na2CaCuBr6","Na","Ca","Cu","Br","0.8168302472327359","1.39","1.713","0.278","0.0","0.93","52.8","5.13908","4","5","1.34","1.69","0.539","0.0","1.0","2.37","6.11316","6","7","0.54","1.191","0.325","0.312","1.9","118.4","36.841","7","8","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Na2CaFeF6","Na","Ca","Fe","F","0.8454199757483115","1.39","1.713","0.278","0.0","0.93","52.8","5.13908","4","5","1.34","1.69","0.539","0.0","1.0","2.37","6.11316","6","7","0.55","1.227","0.373","0.365","1.83","15.7","30.652","7","8","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Na2CaFeCl6","Na","Ca","Fe","Cl","0.8213218511059718","1.39","1.713","0.278","0.0","0.93","52.8","5.13908","4","5","1.34","1.69","0.539","0.0","1.0","2.37","6.11316","6","7","0.55","1.227","0.373","0.365","1.83","15.7","30.652","7","8","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Na2CaFeI6","Na","Ca","Fe","I","0.8071584561080143","1.39","1.713","0.278","0.0","0.93","52.8","5.13908","4","5","1.34","1.69","0.539","0.0","1.0","2.37","6.11316","6","7","0.55","1.227","0.373","0.365","1.83","15.7","30.652","7","8","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Na2CaFeBr6","Na","Ca","Fe","Br","0.8154243431927483","1.39","1.713","0.278","0.0","0.93","52.8","5.13908","4","5","1.34","1.69","0.539","0.0","1.0","2.37","6.11316","6","7","0.55","1.227","0.373","0.365","1.83","15.7","30.652","7","8","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Na2CaGaF6","Na","Ca","Ga","F","0.8326105821763675","1.39","1.713","0.278","0.0","0.93","52.8","5.13908","4","5","1.34","1.69","0.539","0.0","1.0","2.37","6.11316","6","7","0.62","0.96","0.298","0.276","1.81","28.9","30.71","8","9","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Na2CaGaCl6","Na","Ca","Ga","Cl","0.8110185303931728","1.39","1.713","0.278","0.0","0.93","52.8","5.13908","4","5","1.34","1.69","0.539","0.0","1.0","2.37","6.11316","6","7","0.62","0.96","0.298","0.276","1.81","28.9","30.71","8","9","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Na2CaGaI6","Na","Ca","Ga","I","0.7982746366225488","1.39","1.713","0.278","0.0","0.93","52.8","5.13908","4","5","1.34","1.69","0.539","0.0","1.0","2.37","6.11316","6","7","0.62","0.96","0.298","0.276","1.81","28.9","30.71","8","9","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Na2CaGaBr6","Na","Ca","Ga","Br","0.8057169105356918","1.39","1.713","0.278","0.0","0.93","52.8","5.13908","4","5","1.34","1.69","0.539","0.0","1.0","2.37","6.11316","6","7","0.62","0.96","0.298","0.276","1.81","28.9","30.71","8","9","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Na2CaInF6","Na","Ca","In","F","0.8013876853447536","1.39","1.713","0.278","0.0","0.93","52.8","5.13908","4","5","1.34","1.69","0.539","0.0","1.0","2.37","6.11316","6","7","0.8","1.093","1.382","0.483","1.78","28.9","28.03","11","12","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Na2CaInCl6","Na","Ca","In","Cl","0.7856742013183863","1.39","1.713","0.278","0.0","0.93","52.8","5.13908","4","5","1.34","1.69","0.539","0.0","1.0","2.37","6.11316","6","7","0.8","1.093","1.382","0.483","1.78","28.9","28.03","11","12","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Na2CaInI6","Na","Ca","In","I","0.77630377506413","1.39","1.713","0.278","0.0","0.93","52.8","5.13908","4","5","1.34","1.69","0.539","0.0","1.0","2.37","6.11316","6","7","0.8","1.093","1.382","0.483","1.78","28.9","28.03","11","12","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Na2CaInBr6","Na","Ca","In","Br","0.7817847250742356","1.39","1.713","0.278","0.0","0.93","52.8","5.13908","4","5","1.34","1.69","0.539","0.0","1.0","2.37","6.11316","6","7","0.8","1.093","1.382","0.483","1.78","28.9","28.03","11","12","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Na2CaMnF6","Na","Ca","Mn","F","0.8398822903176458","1.39","1.713","0.278","0.0","0.93","52.8","5.13908","4","5","1.34","1.69","0.539","0.0","1.0","2.37","6.11316","6","7","0.58","1.278","0.392","0.389","1.55","0.0","33.668","7","8","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Na2CaMnCl6","Na","Ca","Mn","Cl","0.8168742598544952","1.39","1.713","0.278","0.0","0.93","52.8","5.13908","4","5","1.34","1.69","0.539","0.0","1.0","2.37","6.11316","6","7","0.58","1.278","0.392","0.389","1.55","0.0","33.668","7","8","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Na2CaMnI6","Na","Ca","Mn","I","0.803327007740413","1.39","1.713","0.278","0.0","0.93","52.8","5.13908","4","5","1.34","1.69","0.539","0.0","1.0","2.37","6.11316","6","7","0.58","1.278","0.392","0.389","1.55","0.0","33.668","7","8","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Na2CaMnBr6","Na","Ca","Mn","Br","0.8112355195119637","1.39","1.713","0.278","0.0","0.93","52.8","5.13908","4","5","1.34","1.69","0.539","0.0","1.0","2.37","6.11316","6","7","0.58","1.278","0.392","0.389","1.55","0.0","33.668","7","8","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Na2CaMoF6","Na","Ca","Mo","F","0.8201835585617948","1.39","1.713","0.278","0.0","0.93","52.8","5.13908","4","5","1.34","1.69","0.539","0.0","1.0","2.37","6.11316","6","7","0.69","1.52","0.56","0.702","2.16","71.9","27.13","10","11","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Na2CaMoCl6","Na","Ca","Mo","Cl","0.8009705132024608","1.39","1.713","0.278","0.0","0.93","52.8","5.13908","4","5","1.34","1.69","0.539","0.0","1.0","2.37","6.11316","6","7","0.69","1.52","0.56","0.702","2.16","71.9","27.13","10","11","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Na2CaMoI6","Na","Ca","Mo","I","0.7895842439999082","1.39","1.713","0.278","0.0","0.93","52.8","5.13908","4","5","1.34","1.69","0.539","0.0","1.0","2.37","6.11316","6","7","0.69","1.52","0.56","0.702","2.16","71.9","27.13","10","11","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Na2CaMoBr6","Na","Ca","Mo","Br","0.7962378880588012","1.39","1.713","0.278","0.0","0.93","52.8","5.13908","4","5","1.34","1.69","0.539","0.0","1.0","2.37","6.11316","6","7","0.69","1.52","0.56","0.702","2.16","71.9","27.13","10","11","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Na2CaNF6","Na","Ca","N","F","0.9246780984747158","1.39","1.713","0.278","0.0","0.93","52.8","5.13908","4","5","1.34","1.69","0.539","0.0","1.0","2.37","6.11316","6","7","0.16","0.521","0.488","0.0","3.04","112.0","47.44924","3","4","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Na2CaNCl6","Na","Ca","N","Cl","0.8838834764831843","1.39","1.713","0.278","0.0","0.93","52.8","5.13908","4","5","1.34","1.69","0.539","0.0","1.0","2.37","6.11316","6","7","0.16","0.521","0.488","0.0","3.04","112.0","47.44924","3","4","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Na2CaNI6","Na","Ca","N","I","0.8605129981219339","1.39","1.713","0.278","0.0","0.93","52.8","5.13908","4","5","1.34","1.69","0.539","0.0","1.0","2.37","6.11316","6","7","0.16","0.521","0.488","0.0","3.04","112.0","47.44924","3","4","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Na2CaNBr6","Na","Ca","N","Br","0.8740987885516361","1.39","1.713","0.278","0.0","0.93","52.8","5.13908","4","5","1.34","1.69","0.539","0.0","1.0","2.37","6.11316","6","7","0.16","0.521","0.488","0.0","3.04","112.0","47.44924","3","4","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Na2CaNbF6","Na","Ca","Nb","F","0.814970527469241","1.39","1.713","0.278","0.0","0.93","52.8","5.13908","4","5","1.34","1.69","0.539","0.0","1.0","2.37","6.11316","6","7","0.72","1.589","0.586","0.747","1.6","86.1","25.04","10","11","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Na2CaNbCl6","Na","Ca","Nb","Cl","0.7967400351397718","1.39","1.713","0.278","0.0","0.93","52.8","5.13908","4","5","1.34","1.69","0.539","0.0","1.0","2.37","6.11316","6","7","0.72","1.589","0.586","0.747","1.6","86.1","25.04","10","11","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Na2CaNbI6","Na","Ca","Nb","I","0.7859174441051718","1.39","1.713","0.278","0.0","0.93","52.8","5.13908","4","5","1.34","1.69","0.539","0.0","1.0","2.37","6.11316","6","7","0.72","1.589","0.586","0.747","1.6","86.1","25.04","10","11","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Na2CaNbBr6","Na","Ca","Nb","Br","0.7922433836036566","1.39","1.713","0.278","0.0","0.93","52.8","5.13908","4","5","1.34","1.69","0.539","0.0","1.0","2.37","6.11316","6","7","0.72","1.589","0.586","0.747","1.6","86.1","25.04","10","11","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
